timestamp,city,aqi_level,source_label,pollutant_signature,affected_groups,protective_actions,alert_text_en,alert_text_ur,split
2024-09-22 19:00:00,Lahore,Hazardous,crop_burning,High NH₃ (4.1σ) + CO (3.4σ),"Children, elderly, asthma and respiratory patients",Avoid outdoor activity; keep windows closed; wear N95 mask if going outside,"⚠ Air Quality Alert — Lahore. Elevated levels of ammonia and carbon monoxide indicate active crop burning in or near the area, causing hazardous smog conditions. Children, elderly residents, and individuals with asthma or respiratory conditions are at highest risk. Avoid outdoor activity, keep windows closed, and use an N95 mask if you must go outside.",⚠ فضائی آلودگی الرٹ — Lahore۔ امونیا اور کاربن مونو آکسائیڈ کی بلند سطح سے پتہ چلتا ہے کہ قریبی علاقوں میں فصل کی باقیات جلائی جا رہی ہے جس سے خطرناک دھند پیدا ہو رہی ہے۔ بچے، بزرگ اور سانس کی تکلیف والے افراد سب سے زیادہ خطرے میں ہیں۔ باہر جانے سے گریز کریں، کھڑکیاں بند رکھیں اور باہر نکلنا ضروری ہو تو N95 ماسک پہنیں۔,test
2024-09-22 20:00:00,Lahore,Hazardous,crop_burning,High NH₃ (2.6σ) + CO (2.8σ),"Children, elderly, asthma and respiratory patients",Avoid outdoor activity; keep windows closed; wear N95 mask if going outside,"⚠ Air Quality Alert — Lahore. Elevated levels of ammonia and carbon monoxide indicate active crop burning in or near the area, causing hazardous smog conditions. Children, elderly residents, and individuals with asthma or respiratory conditions are at highest risk. Avoid outdoor activity, keep windows closed, and use an N95 mask if you must go outside.",⚠ فضائی آلودگی الرٹ — Lahore۔ امونیا اور کاربن مونو آکسائیڈ کی بلند سطح سے پتہ چلتا ہے کہ قریبی علاقوں میں فصل کی باقیات جلائی جا رہی ہے جس سے خطرناک دھند پیدا ہو رہی ہے۔ بچے، بزرگ اور سانس کی تکلیف والے افراد سب سے زیادہ خطرے میں ہیں۔ باہر جانے سے گریز کریں، کھڑکیاں بند رکھیں اور باہر نکلنا ضروری ہو تو N95 ماسک پہنیں۔,test
2024-09-22 22:00:00,Lahore,Hazardous,crop_burning,High NH₃ (1.8σ) + CO (1.8σ),"Children, elderly, asthma and respiratory patients",Avoid outdoor activity; keep windows closed; wear N95 mask if going outside,"⚠ Air Quality Alert — Lahore. Elevated levels of ammonia and carbon monoxide indicate active crop burning in or near the area, causing hazardous smog conditions. Children, elderly residents, and individuals with asthma or respiratory conditions are at highest risk. Avoid outdoor activity, keep windows closed, and use an N95 mask if you must go outside.",⚠ فضائی آلودگی الرٹ — Lahore۔ امونیا اور کاربن مونو آکسائیڈ کی بلند سطح سے پتہ چلتا ہے کہ قریبی علاقوں میں فصل کی باقیات جلائی جا رہی ہے جس سے خطرناک دھند پیدا ہو رہی ہے۔ بچے، بزرگ اور سانس کی تکلیف والے افراد سب سے زیادہ خطرے میں ہیں۔ باہر جانے سے گریز کریں، کھڑکیاں بند رکھیں اور باہر نکلنا ضروری ہو تو N95 ماسک پہنیں۔,test
2024-09-22 23:00:00,Lahore,Hazardous,unclassified,Highest z-score: NH3 (1.4σ),"Children, elderly, people with respiratory or heart conditions",Minimise outdoor activity; wear N95 or surgical mask outdoors,"⚠ Air Quality Alert — Lahore. Pollution levels have spiked above safe thresholds due to a combination of emission sources in the area. All sensitive groups — including children, elderly, and those with respiratory conditions — should minimise outdoor activity and wear protective masks.",⚠ فضائی آلودگی الرٹ — Lahore۔ آلودگی کی سطح محفوظ حد سے بڑھ گئی ہے۔ تمام حساس افراد — بشمول بچے، بزرگ اور سانس کی تکلیف والے — باہر کا وقت کم سے کم رکھیں اور حفاظتی ماسک پہنیں۔,test
2024-09-23 00:00:00,Lahore,Hazardous,unclassified,Highest z-score: NH3 (1.2σ),"Children, elderly, people with respiratory or heart conditions",Minimise outdoor activity; wear N95 or surgical mask outdoors,"⚠ Air Quality Alert — Lahore. Pollution levels have spiked above safe thresholds due to a combination of emission sources in the area. All sensitive groups — including children, elderly, and those with respiratory conditions — should minimise outdoor activity and wear protective masks.",⚠ فضائی آلودگی الرٹ — Lahore۔ آلودگی کی سطح محفوظ حد سے بڑھ گئی ہے۔ تمام حساس افراد — بشمول بچے، بزرگ اور سانس کی تکلیف والے — باہر کا وقت کم سے کم رکھیں اور حفاظتی ماسک پہنیں۔,test
2024-09-23 01:00:00,Lahore,Hazardous,unclassified,Highest z-score: NH3 (1.1σ),"Children, elderly, people with respiratory or heart conditions",Minimise outdoor activity; wear N95 or surgical mask outdoors,"⚠ Air Quality Alert — Lahore. Pollution levels have spiked above safe thresholds due to a combination of emission sources in the area. All sensitive groups — including children, elderly, and those with respiratory conditions — should minimise outdoor activity and wear protective masks.",⚠ فضائی آلودگی الرٹ — Lahore۔ آلودگی کی سطح محفوظ حد سے بڑھ گئی ہے۔ تمام حساس افراد — بشمول بچے، بزرگ اور سانس کی تکلیف والے — باہر کا وقت کم سے کم رکھیں اور حفاظتی ماسک پہنیں۔,test
2024-09-23 02:00:00,Lahore,Hazardous,unclassified,Highest z-score: NH3 (1.4σ),"Children, elderly, people with respiratory or heart conditions",Minimise outdoor activity; wear N95 or surgical mask outdoors,"⚠ Air Quality Alert — Lahore. Pollution levels have spiked above safe thresholds due to a combination of emission sources in the area. All sensitive groups — including children, elderly, and those with respiratory conditions — should minimise outdoor activity and wear protective masks.",⚠ فضائی آلودگی الرٹ — Lahore۔ آلودگی کی سطح محفوظ حد سے بڑھ گئی ہے۔ تمام حساس افراد — بشمول بچے، بزرگ اور سانس کی تکلیف والے — باہر کا وقت کم سے کم رکھیں اور حفاظتی ماسک پہنیں۔,test
2024-09-23 03:00:00,Lahore,Hazardous,crop_burning,High NH₃ (1.7σ) + CO (1.6σ),"Children, elderly, asthma and respiratory patients",Avoid outdoor activity; keep windows closed; wear N95 mask if going outside,"⚠ Air Quality Alert — Lahore. Elevated levels of ammonia and carbon monoxide indicate active crop burning in or near the area, causing hazardous smog conditions. Children, elderly residents, and individuals with asthma or respiratory conditions are at highest risk. Avoid outdoor activity, keep windows closed, and use an N95 mask if you must go outside.",⚠ فضائی آلودگی الرٹ — Lahore۔ امونیا اور کاربن مونو آکسائیڈ کی بلند سطح سے پتہ چلتا ہے کہ قریبی علاقوں میں فصل کی باقیات جلائی جا رہی ہے جس سے خطرناک دھند پیدا ہو رہی ہے۔ بچے، بزرگ اور سانس کی تکلیف والے افراد سب سے زیادہ خطرے میں ہیں۔ باہر جانے سے گریز کریں، کھڑکیاں بند رکھیں اور باہر نکلنا ضروری ہو تو N95 ماسک پہنیں۔,test
2024-09-23 06:00:00,Lahore,Hazardous,industrial,High SO₂ (1.5σ),"Respiratory patients, children, elderly",Stay indoors; close ventilation; seek medical attention if breathing difficulty,"⚠ Air Quality Alert — Lahore. Elevated sulfur dioxide readings point to industrial emissions as a probable cause of the current pollution spike. Respiratory patients, children, and elderly individuals are especially vulnerable. Stay indoors, close ventilation, and seek medical attention if experiencing breathing difficulty.",⚠ فضائی آلودگی الرٹ — Lahore۔ سلفر ڈائی آکسائیڈ کی بلند مقدار سے لگتا ہے کہ صنعتی اخراج آلودگی کی موجودہ لہر کا ممکنہ سبب ہے۔ سانس کے مریض، بچے اور بزرگ خاص طور پر متاثر ہو سکتے ہیں۔ گھر کے اندر رہیں، وینٹیلیشن بند کریں اور سانس لینے میں دشواری ہو تو فوری طبی مدد لیں۔,test
2024-09-23 19:00:00,Lahore,Hazardous,mixed,High SO₂ (1.8σ); High NH₃ (4.7σ) + CO (3.3σ); High NO (3.1σ) + NO₂ (2.4σ),"Children, elderly, people with respiratory or heart conditions",Minimise outdoor activity; wear N95 or surgical mask outdoors,"⚠ Air Quality Alert — Lahore. Pollution levels have spiked above safe thresholds due to a combination of emission sources in the area. All sensitive groups — including children, elderly, and those with respiratory conditions — should minimise outdoor activity and wear protective masks.",⚠ فضائی آلودگی الرٹ — Lahore۔ آلودگی کی سطح کئی ذرائع کے امتزاج سے محفوظ حد سے بڑھ گئی ہے۔ تمام حساس افراد — بشمول بچے، بزرگ اور سانس کی تکلیف والے — باہر کا وقت کم سے کم رکھیں اور حفاظتی ماسک پہنیں۔,test
2024-09-23 20:00:00,Lahore,Hazardous,mixed,High NH₃ (4.4σ) + CO (3.6σ); High NO (2.8σ) + NO₂ (2.9σ),"Children, elderly, people with respiratory or heart conditions",Minimise outdoor activity; wear N95 or surgical mask outdoors,"⚠ Air Quality Alert — Lahore. Pollution levels have spiked above safe thresholds due to a combination of emission sources in the area. All sensitive groups — including children, elderly, and those with respiratory conditions — should minimise outdoor activity and wear protective masks.",⚠ فضائی آلودگی الرٹ — Lahore۔ آلودگی کی سطح کئی ذرائع کے امتزاج سے محفوظ حد سے بڑھ گئی ہے۔ تمام حساس افراد — بشمول بچے، بزرگ اور سانس کی تکلیف والے — باہر کا وقت کم سے کم رکھیں اور حفاظتی ماسک پہنیں۔,test
2024-09-23 21:00:00,Lahore,Hazardous,mixed,High NH₃ (3.2σ) + CO (3.4σ); High NO (2.1σ) + NO₂ (2.9σ),"Children, elderly, people with respiratory or heart conditions",Minimise outdoor activity; wear N95 or surgical mask outdoors,"⚠ Air Quality Alert — Lahore. Pollution levels have spiked above safe thresholds due to a combination of emission sources in the area. All sensitive groups — including children, elderly, and those with respiratory conditions — should minimise outdoor activity and wear protective masks.",⚠ فضائی آلودگی الرٹ — Lahore۔ آلودگی کی سطح کئی ذرائع کے امتزاج سے محفوظ حد سے بڑھ گئی ہے۔ تمام حساس افراد — بشمول بچے، بزرگ اور سانس کی تکلیف والے — باہر کا وقت کم سے کم رکھیں اور حفاظتی ماسک پہنیں۔,test
2024-09-23 22:00:00,Lahore,Hazardous,crop_burning,High NH₃ (1.8σ) + CO (3.1σ),"Children, elderly, asthma and respiratory patients",Avoid outdoor activity; keep windows closed; wear N95 mask if going outside,"⚠ Air Quality Alert — Lahore. Elevated levels of ammonia and carbon monoxide indicate active crop burning in or near the area, causing hazardous smog conditions. Children, elderly residents, and individuals with asthma or respiratory conditions are at highest risk. Avoid outdoor activity, keep windows closed, and use an N95 mask if you must go outside.",⚠ فضائی آلودگی الرٹ — Lahore۔ امونیا اور کاربن مونو آکسائیڈ کی بلند سطح سے پتہ چلتا ہے کہ قریبی علاقوں میں فصل کی باقیات جلائی جا رہی ہے جس سے خطرناک دھند پیدا ہو رہی ہے۔ بچے، بزرگ اور سانس کی تکلیف والے افراد سب سے زیادہ خطرے میں ہیں۔ باہر جانے سے گریز کریں، کھڑکیاں بند رکھیں اور باہر نکلنا ضروری ہو تو N95 ماسک پہنیں۔,test
2024-09-23 23:00:00,Lahore,Hazardous,unclassified,Highest z-score: CO (2.6σ),"Children, elderly, people with respiratory or heart conditions",Minimise outdoor activity; wear N95 or surgical mask outdoors,"⚠ Air Quality Alert — Lahore. Pollution levels have spiked above safe thresholds due to a combination of emission sources in the area. All sensitive groups — including children, elderly, and those with respiratory conditions — should minimise outdoor activity and wear protective masks.",⚠ فضائی آلودگی الرٹ — Lahore۔ آلودگی کی سطح محفوظ حد سے بڑھ گئی ہے۔ تمام حساس افراد — بشمول بچے، بزرگ اور سانس کی تکلیف والے — باہر کا وقت کم سے کم رکھیں اور حفاظتی ماسک پہنیں۔,test
2024-09-24 00:00:00,Lahore,Hazardous,unclassified,Highest z-score: CO (2.2σ),"Children, elderly, people with respiratory or heart conditions",Minimise outdoor activity; wear N95 or surgical mask outdoors,"⚠ Air Quality Alert — Lahore. Pollution levels have spiked above safe thresholds due to a combination of emission sources in the area. All sensitive groups — including children, elderly, and those with respiratory conditions — should minimise outdoor activity and wear protective masks.",⚠ فضائی آلودگی الرٹ — Lahore۔ آلودگی کی سطح محفوظ حد سے بڑھ گئی ہے۔ تمام حساس افراد — بشمول بچے، بزرگ اور سانس کی تکلیف والے — باہر کا وقت کم سے کم رکھیں اور حفاظتی ماسک پہنیں۔,test
2024-09-24 01:00:00,Lahore,Hazardous,unclassified,Highest z-score: CO (1.9σ),"Children, elderly, people with respiratory or heart conditions",Minimise outdoor activity; wear N95 or surgical mask outdoors,"⚠ Air Quality Alert — Lahore. Pollution levels have spiked above safe thresholds due to a combination of emission sources in the area. All sensitive groups — including children, elderly, and those with respiratory conditions — should minimise outdoor activity and wear protective masks.",⚠ فضائی آلودگی الرٹ — Lahore۔ آلودگی کی سطح محفوظ حد سے بڑھ گئی ہے۔ تمام حساس افراد — بشمول بچے، بزرگ اور سانس کی تکلیف والے — باہر کا وقت کم سے کم رکھیں اور حفاظتی ماسک پہنیں۔,test
2024-09-24 02:00:00,Lahore,Hazardous,unclassified,Highest z-score: CO (2.1σ),"Children, elderly, people with respiratory or heart conditions",Minimise outdoor activity; wear N95 or surgical mask outdoors,"⚠ Air Quality Alert — Lahore. Pollution levels have spiked above safe thresholds due to a combination of emission sources in the area. All sensitive groups — including children, elderly, and those with respiratory conditions — should minimise outdoor activity and wear protective masks.",⚠ فضائی آلودگی الرٹ — Lahore۔ آلودگی کی سطح محفوظ حد سے بڑھ گئی ہے۔ تمام حساس افراد — بشمول بچے، بزرگ اور سانس کی تکلیف والے — باہر کا وقت کم سے کم رکھیں اور حفاظتی ماسک پہنیں۔,test
2024-09-24 03:00:00,Lahore,Hazardous,crop_burning,High NH₃ (1.5σ) + CO (2.5σ),"Children, elderly, asthma and respiratory patients",Avoid outdoor activity; keep windows closed; wear N95 mask if going outside,"⚠ Air Quality Alert — Lahore. Elevated levels of ammonia and carbon monoxide indicate active crop burning in or near the area, causing hazardous smog conditions. Children, elderly residents, and individuals with asthma or respiratory conditions are at highest risk. Avoid outdoor activity, keep windows closed, and use an N95 mask if you must go outside.",⚠ فضائی آلودگی الرٹ — Lahore۔ امونیا اور کاربن مونو آکسائیڈ کی بلند سطح سے پتہ چلتا ہے کہ قریبی علاقوں میں فصل کی باقیات جلائی جا رہی ہے جس سے خطرناک دھند پیدا ہو رہی ہے۔ بچے، بزرگ اور سانس کی تکلیف والے افراد سب سے زیادہ خطرے میں ہیں۔ باہر جانے سے گریز کریں، کھڑکیاں بند رکھیں اور باہر نکلنا ضروری ہو تو N95 ماسک پہنیں۔,test
2024-09-24 04:00:00,Lahore,Hazardous,unclassified,Highest z-score: CO (1.7σ),"Children, elderly, people with respiratory or heart conditions",Minimise outdoor activity; wear N95 or surgical mask outdoors,"⚠ Air Quality Alert — Lahore. Pollution levels have spiked above safe thresholds due to a combination of emission sources in the area. All sensitive groups — including children, elderly, and those with respiratory conditions — should minimise outdoor activity and wear protective masks.",⚠ فضائی آلودگی الرٹ — Lahore۔ آلودگی کی سطح محفوظ حد سے بڑھ گئی ہے۔ تمام حساس افراد — بشمول بچے، بزرگ اور سانس کی تکلیف والے — باہر کا وقت کم سے کم رکھیں اور حفاظتی ماسک پہنیں۔,test
2024-09-24 16:00:00,Lahore,Hazardous,mixed,High SO₂ (2.3σ); High NH₃ (7.2σ) + CO (1.8σ),"Children, elderly, people with respiratory or heart conditions",Minimise outdoor activity; wear N95 or surgical mask outdoors,"⚠ Air Quality Alert — Lahore. Pollution levels have spiked above safe thresholds due to a combination of emission sources in the area. All sensitive groups — including children, elderly, and those with respiratory conditions — should minimise outdoor activity and wear protective masks.",⚠ فضائی آلودگی الرٹ — Lahore۔ آلودگی کی سطح کئی ذرائع کے امتزاج سے محفوظ حد سے بڑھ گئی ہے۔ تمام حساس افراد — بشمول بچے، بزرگ اور سانس کی تکلیف والے — باہر کا وقت کم سے کم رکھیں اور حفاظتی ماسک پہنیں۔,test
2024-09-24 17:00:00,Lahore,Hazardous,mixed,High SO₂ (1.8σ); High NH₃ (6.8σ) + CO (1.6σ),"Children, elderly, people with respiratory or heart conditions",Minimise outdoor activity; wear N95 or surgical mask outdoors,"⚠ Air Quality Alert — Lahore. Pollution levels have spiked above safe thresholds due to a combination of emission sources in the area. All sensitive groups — including children, elderly, and those with respiratory conditions — should minimise outdoor activity and wear protective masks.",⚠ فضائی آلودگی الرٹ — Lahore۔ آلودگی کی سطح کئی ذرائع کے امتزاج سے محفوظ حد سے بڑھ گئی ہے۔ تمام حساس افراد — بشمول بچے، بزرگ اور سانس کی تکلیف والے — باہر کا وقت کم سے کم رکھیں اور حفاظتی ماسک پہنیں۔,test
2024-09-24 18:00:00,Lahore,Hazardous,unclassified,Highest z-score: NH3 (5.1σ),"Children, elderly, people with respiratory or heart conditions",Minimise outdoor activity; wear N95 or surgical mask outdoors,"⚠ Air Quality Alert — Lahore. Pollution levels have spiked above safe thresholds due to a combination of emission sources in the area. All sensitive groups — including children, elderly, and those with respiratory conditions — should minimise outdoor activity and wear protective masks.",⚠ فضائی آلودگی الرٹ — Lahore۔ آلودگی کی سطح محفوظ حد سے بڑھ گئی ہے۔ تمام حساس افراد — بشمول بچے، بزرگ اور سانس کی تکلیف والے — باہر کا وقت کم سے کم رکھیں اور حفاظتی ماسک پہنیں۔,test
2024-09-25 02:00:00,Lahore,Hazardous,unclassified,Highest z-score: NH3 (0.8σ),"Children, elderly, people with respiratory or heart conditions",Minimise outdoor activity; wear N95 or surgical mask outdoors,"⚠ Air Quality Alert — Lahore. Pollution levels have spiked above safe thresholds due to a combination of emission sources in the area. All sensitive groups — including children, elderly, and those with respiratory conditions — should minimise outdoor activity and wear protective masks.",⚠ فضائی آلودگی الرٹ — Lahore۔ آلودگی کی سطح محفوظ حد سے بڑھ گئی ہے۔ تمام حساس افراد — بشمول بچے، بزرگ اور سانس کی تکلیف والے — باہر کا وقت کم سے کم رکھیں اور حفاظتی ماسک پہنیں۔,test
2024-09-25 03:00:00,Lahore,Hazardous,unclassified,Highest z-score: NH3 (1.3σ),"Children, elderly, people with respiratory or heart conditions",Minimise outdoor activity; wear N95 or surgical mask outdoors,"⚠ Air Quality Alert — Lahore. Pollution levels have spiked above safe thresholds due to a combination of emission sources in the area. All sensitive groups — including children, elderly, and those with respiratory conditions — should minimise outdoor activity and wear protective masks.",⚠ فضائی آلودگی الرٹ — Lahore۔ آلودگی کی سطح محفوظ حد سے بڑھ گئی ہے۔ تمام حساس افراد — بشمول بچے، بزرگ اور سانس کی تکلیف والے — باہر کا وقت کم سے کم رکھیں اور حفاظتی ماسک پہنیں۔,test
2024-11-21 06:00:00,Lahore,Hazardous,unclassified,Highest z-score: NO2 (3.4σ),"Children, elderly, people with respiratory or heart conditions",Minimise outdoor activity; wear N95 or surgical mask outdoors,"⚠ Air Quality Alert — Lahore. Pollution levels have spiked above safe thresholds due to a combination of emission sources in the area. All sensitive groups — including children, elderly, and those with respiratory conditions — should minimise outdoor activity and wear protective masks.",⚠ فضائی آلودگی الرٹ — Lahore۔ آلودگی کی سطح محفوظ حد سے بڑھ گئی ہے۔ تمام حساس افراد — بشمول بچے، بزرگ اور سانس کی تکلیف والے — باہر کا وقت کم سے کم رکھیں اور حفاظتی ماسک پہنیں۔,test
2024-11-28 06:00:00,Lahore,Hazardous,unclassified,Highest z-score: NO2 (3.1σ),"Children, elderly, people with respiratory or heart conditions",Minimise outdoor activity; wear N95 or surgical mask outdoors,"⚠ Air Quality Alert — Lahore. Pollution levels have spiked above safe thresholds due to a combination of emission sources in the area. All sensitive groups — including children, elderly, and those with respiratory conditions — should minimise outdoor activity and wear protective masks.",⚠ فضائی آلودگی الرٹ — Lahore۔ آلودگی کی سطح محفوظ حد سے بڑھ گئی ہے۔ تمام حساس افراد — بشمول بچے، بزرگ اور سانس کی تکلیف والے — باہر کا وقت کم سے کم رکھیں اور حفاظتی ماسک پہنیں۔,test
2024-11-28 14:00:00,Lahore,Hazardous,mixed,High SO₂ (5.9σ); High NH₃ (2.4σ) + CO (2.5σ),"Children, elderly, people with respiratory or heart conditions",Minimise outdoor activity; wear N95 or surgical mask outdoors,"⚠ Air Quality Alert — Lahore. Pollution levels have spiked above safe thresholds due to a combination of emission sources in the area. All sensitive groups — including children, elderly, and those with respiratory conditions — should minimise outdoor activity and wear protective masks.",⚠ فضائی آلودگی الرٹ — Lahore۔ آلودگی کی سطح کئی ذرائع کے امتزاج سے محفوظ حد سے بڑھ گئی ہے۔ تمام حساس افراد — بشمول بچے، بزرگ اور سانس کی تکلیف والے — باہر کا وقت کم سے کم رکھیں اور حفاظتی ماسک پہنیں۔,test
2024-11-28 15:00:00,Lahore,Hazardous,mixed,High SO₂ (6.6σ); High NH₃ (3.2σ) + CO (2.6σ),"Children, elderly, people with respiratory or heart conditions",Minimise outdoor activity; wear N95 or surgical mask outdoors,"⚠ Air Quality Alert — Lahore. Pollution levels have spiked above safe thresholds due to a combination of emission sources in the area. All sensitive groups — including children, elderly, and those with respiratory conditions — should minimise outdoor activity and wear protective masks.",⚠ فضائی آلودگی الرٹ — Lahore۔ آلودگی کی سطح کئی ذرائع کے امتزاج سے محفوظ حد سے بڑھ گئی ہے۔ تمام حساس افراد — بشمول بچے، بزرگ اور سانس کی تکلیف والے — باہر کا وقت کم سے کم رکھیں اور حفاظتی ماسک پہنیں۔,test
2024-11-28 16:00:00,Lahore,Hazardous,mixed,High SO₂ (6.9σ); High NH₃ (3.9σ) + CO (2.2σ),"Children, elderly, people with respiratory or heart conditions",Minimise outdoor activity; wear N95 or surgical mask outdoors,"⚠ Air Quality Alert — Lahore. Pollution levels have spiked above safe thresholds due to a combination of emission sources in the area. All sensitive groups — including children, elderly, and those with respiratory conditions — should minimise outdoor activity and wear protective masks.",⚠ فضائی آلودگی الرٹ — Lahore۔ آلودگی کی سطح کئی ذرائع کے امتزاج سے محفوظ حد سے بڑھ گئی ہے۔ تمام حساس افراد — بشمول بچے، بزرگ اور سانس کی تکلیف والے — باہر کا وقت کم سے کم رکھیں اور حفاظتی ماسک پہنیں۔,test
2024-11-28 17:00:00,Lahore,Hazardous,mixed,High SO₂ (6.7σ); High NH₃ (4.2σ) + CO (1.7σ),"Children, elderly, people with respiratory or heart conditions",Minimise outdoor activity; wear N95 or surgical mask outdoors,"⚠ Air Quality Alert — Lahore. Pollution levels have spiked above safe thresholds due to a combination of emission sources in the area. All sensitive groups — including children, elderly, and those with respiratory conditions — should minimise outdoor activity and wear protective masks.",⚠ فضائی آلودگی الرٹ — Lahore۔ آلودگی کی سطح کئی ذرائع کے امتزاج سے محفوظ حد سے بڑھ گئی ہے۔ تمام حساس افراد — بشمول بچے، بزرگ اور سانس کی تکلیف والے — باہر کا وقت کم سے کم رکھیں اور حفاظتی ماسک پہنیں۔,test
2024-11-28 18:00:00,Lahore,Hazardous,industrial,High SO₂ (5.7σ),"Respiratory patients, children, elderly",Stay indoors; close ventilation; seek medical attention if breathing difficulty,"⚠ Air Quality Alert — Lahore. Elevated sulfur dioxide readings point to industrial emissions as a probable cause of the current pollution spike. Respiratory patients, children, and elderly individuals are especially vulnerable. Stay indoors, close ventilation, and seek medical attention if experiencing breathing difficulty.",⚠ فضائی آلودگی الرٹ — Lahore۔ سلفر ڈائی آکسائیڈ کی بلند مقدار سے لگتا ہے کہ صنعتی اخراج آلودگی کی موجودہ لہر کا ممکنہ سبب ہے۔ سانس کے مریض، بچے اور بزرگ خاص طور پر متاثر ہو سکتے ہیں۔ گھر کے اندر رہیں، وینٹیلیشن بند کریں اور سانس لینے میں دشواری ہو تو فوری طبی مدد لیں۔,test
2024-11-28 19:00:00,Lahore,Hazardous,industrial,High SO₂ (2.5σ),"Respiratory patients, children, elderly",Stay indoors; close ventilation; seek medical attention if breathing difficulty,"⚠ Air Quality Alert — Lahore. Elevated sulfur dioxide readings point to industrial emissions as a probable cause of the current pollution spike. Respiratory patients, children, and elderly individuals are especially vulnerable. Stay indoors, close ventilation, and seek medical attention if experiencing breathing difficulty.",⚠ فضائی آلودگی الرٹ — Lahore۔ سلفر ڈائی آکسائیڈ کی بلند مقدار سے لگتا ہے کہ صنعتی اخراج آلودگی کی موجودہ لہر کا ممکنہ سبب ہے۔ سانس کے مریض، بچے اور بزرگ خاص طور پر متاثر ہو سکتے ہیں۔ گھر کے اندر رہیں، وینٹیلیشن بند کریں اور سانس لینے میں دشواری ہو تو فوری طبی مدد لیں۔,test
2024-11-28 22:00:00,Lahore,Hazardous,unclassified,Highest z-score: CO (-0.2σ),"Children, elderly, people with respiratory or heart conditions",Minimise outdoor activity; wear N95 or surgical mask outdoors,"⚠ Air Quality Alert — Lahore. Pollution levels have spiked above safe thresholds due to a combination of emission sources in the area. All sensitive groups — including children, elderly, and those with respiratory conditions — should minimise outdoor activity and wear protective masks.",⚠ فضائی آلودگی الرٹ — Lahore۔ آلودگی کی سطح محفوظ حد سے بڑھ گئی ہے۔ تمام حساس افراد — بشمول بچے، بزرگ اور سانس کی تکلیف والے — باہر کا وقت کم سے کم رکھیں اور حفاظتی ماسک پہنیں۔,test
2024-11-28 23:00:00,Lahore,Hazardous,unclassified,Highest z-score: CO (-0.3σ),"Children, elderly, people with respiratory or heart conditions",Minimise outdoor activity; wear N95 or surgical mask outdoors,"⚠ Air Quality Alert — Lahore. Pollution levels have spiked above safe thresholds due to a combination of emission sources in the area. All sensitive groups — including children, elderly, and those with respiratory conditions — should minimise outdoor activity and wear protective masks.",⚠ فضائی آلودگی الرٹ — Lahore۔ آلودگی کی سطح محفوظ حد سے بڑھ گئی ہے۔ تمام حساس افراد — بشمول بچے، بزرگ اور سانس کی تکلیف والے — باہر کا وقت کم سے کم رکھیں اور حفاظتی ماسک پہنیں۔,test
2024-11-29 00:00:00,Lahore,Hazardous,unclassified,Highest z-score: CO (-0.2σ),"Children, elderly, people with respiratory or heart conditions",Minimise outdoor activity; wear N95 or surgical mask outdoors,"⚠ Air Quality Alert — Lahore. Pollution levels have spiked above safe thresholds due to a combination of emission sources in the area. All sensitive groups — including children, elderly, and those with respiratory conditions — should minimise outdoor activity and wear protective masks.",⚠ فضائی آلودگی الرٹ — Lahore۔ آلودگی کی سطح محفوظ حد سے بڑھ گئی ہے۔ تمام حساس افراد — بشمول بچے، بزرگ اور سانس کی تکلیف والے — باہر کا وقت کم سے کم رکھیں اور حفاظتی ماسک پہنیں۔,test
2024-11-29 01:00:00,Lahore,Hazardous,unclassified,Highest z-score: CO (-0.1σ),"Children, elderly, people with respiratory or heart conditions",Minimise outdoor activity; wear N95 or surgical mask outdoors,"⚠ Air Quality Alert — Lahore. Pollution levels have spiked above safe thresholds due to a combination of emission sources in the area. All sensitive groups — including children, elderly, and those with respiratory conditions — should minimise outdoor activity and wear protective masks.",⚠ فضائی آلودگی الرٹ — Lahore۔ آلودگی کی سطح محفوظ حد سے بڑھ گئی ہے۔ تمام حساس افراد — بشمول بچے، بزرگ اور سانس کی تکلیف والے — باہر کا وقت کم سے کم رکھیں اور حفاظتی ماسک پہنیں۔,test
2024-11-29 02:00:00,Lahore,Hazardous,unclassified,Highest z-score: CO (0.2σ),"Children, elderly, people with respiratory or heart conditions",Minimise outdoor activity; wear N95 or surgical mask outdoors,"⚠ Air Quality Alert — Lahore. Pollution levels have spiked above safe thresholds due to a combination of emission sources in the area. All sensitive groups — including children, elderly, and those with respiratory conditions — should minimise outdoor activity and wear protective masks.",⚠ فضائی آلودگی الرٹ — Lahore۔ آلودگی کی سطح محفوظ حد سے بڑھ گئی ہے۔ تمام حساس افراد — بشمول بچے، بزرگ اور سانس کی تکلیف والے — باہر کا وقت کم سے کم رکھیں اور حفاظتی ماسک پہنیں۔,test
2024-11-29 03:00:00,Lahore,Hazardous,unclassified,Highest z-score: CO (0.6σ),"Children, elderly, people with respiratory or heart conditions",Minimise outdoor activity; wear N95 or surgical mask outdoors,"⚠ Air Quality Alert — Lahore. Pollution levels have spiked above safe thresholds due to a combination of emission sources in the area. All sensitive groups — including children, elderly, and those with respiratory conditions — should minimise outdoor activity and wear protective masks.",⚠ فضائی آلودگی الرٹ — Lahore۔ آلودگی کی سطح محفوظ حد سے بڑھ گئی ہے۔ تمام حساس افراد — بشمول بچے، بزرگ اور سانس کی تکلیف والے — باہر کا وقت کم سے کم رکھیں اور حفاظتی ماسک پہنیں۔,test
